,GLON,GLAT,Disp,MajAxis,MinAxis,Reff,e_Reff,theta,e_theta,Ecc,HR2,HR3,RelFlag,HierFlag,IDDR1,IDA14,Dist,IDCW,_RA.icrs,_DE.icrs,id
2G3467995+0031526,346.7996,0.3153,0.12999999523162842,0.6399999856948853,0.6000000238418579,0.6200000047683716,0.11999999731779099,74,87,0.36000001430511475,,0.15000000596046448,C,,1G346800+003152,G346.800+00.314,,,257.1515,-39.7256,2173
2G3468728+0033006,346.8728,0.3301,0.07000000029802322,0.6700000166893005,0.5799999833106995,0.6299999952316284,0.07000000029802322,26,71,0.47999998927116394,,0.3799999952316284,C,,1G346873+003295,G346.873+00.330,17.5,,257.1928,-39.658,2174
2G3470831+0011101,347.0832,0.111,1.2799999713897705,9.0600004196167,4.25,7.079999923706055,1.3300000429153442,77,97,0.8799999952316284,0.10000000149011612,0.23999999463558197,R,,1G347107+000749,G347.087+00.091,,,257.5841,-39.6194,2175
2G3470931-0005203,347.0931,-0.052,0.8899999856948853,2.359999895095825,1.5,1.9800000190734863,0.46000000834465027,95,68,0.7699999809265137,0.20000000298023224,0.20999999344348907,R,,1G347091-000511,G347.100-00.043,,,257.7623,-39.708,2176
2G3471335+0027741,347.1336,0.2774,0.10000000149011612,0.41999998688697815,0.3100000023841858,0.3700000047683716,0.05999999865889549,62,55,0.6600000262260437,,0.12999999523162842,C,,,G347.130+00.277,,,257.4494,-39.48,2177
2G3471621-0824785,347.1622,-0.0001,0.20000000298023224,1.409999966621399,1.190000057220459,1.309999942779541,0.11999999731779099,87,73,0.5400000214576721,,0.12999999523162842,C,,1G347160+000031,G347.160+00.007,,,257.7611,-39.6216,2178
2G3471961-0009438,347.1962,-0.0944,0.1599999964237213,0.5,0.38999998569488525,0.44999998807907104,0.20999999344348907,67,85,0.6200000047683716,0.20000000298023224,0.23000000417232513,R,,1G347196-000966,G347.194-00.095,,S9,257.8859,-39.65,2179
2G3472293+0001508,347.2294,0.0151,0.07000000029802322,0.6700000166893005,0.4399999976158142,0.5699999928474426,0.05999999865889549,29,51,0.7599999904632568,,0.3400000035762787,C,,1G347230+000152,G347.236+00.013,,,257.7968,-39.5585,2180
2G3472408+0030897,347.2409,0.309,0.1899999976158142,0.4699999988079071,0.33000001311302185,0.4099999964237213,0.11999999731779099,2,75,0.7099999785423279,0.10000000149011612,0.09000000357627869,C,,1G347240+003096,G347.237+00.308,,,257.4991,-39.3749,2181
2G3472593+0002260,347.2593,0.0226,0.5400000214576721,0.6499999761581421,0.46000000834465027,0.5600000023841858,0.17000000178813934,45,70,0.699999988079071,0.05000000074505806,0.07000000029802322,C,,,G347.266+00.020,,,257.8119,-39.5299,2182
2G3474884+0017434,347.4884,0.1744,1.159999966621399,7.849999904632568,6.300000190734863,7.119999885559082,1.4600000381469727,132,84,0.6000000238418579,0.07000000029802322,0.09000000357627869,C,,1G347529+002163,G347.495+00.171,,,257.8288,-39.2554,2183
2G3475390+0017254,347.539,0.1726,0.6899999976158142,7.619999885559082,4.099999904632568,6.119999885559082,0.3400000035762787,149,58,0.8399999737739563,,0.1599999964237213,C,,1G347529+002163,G347.620+00.146,,,257.8693,-39.2156,2184
2G3476383+0052417,347.6384,0.5242,1.9700000286102295,2.9000000953674316,2.0,2.490000009536743,1.0099999904632568,138,89,0.7200000286102295,,0.14000000059604645,C,,,G347.635+00.537,,,257.5802,-38.9273,2185
2G3477699+0014587,347.77,0.1459,0.4399999976158142,1.4199999570846558,1.2699999809265137,1.350000023841858,0.2800000011920929,81,104,0.46000000834465027,0.07999999821186066,0.15000000596046448,R,,1G347784+001552,G347.770+00.144,,,258.0728,-39.0449,2186
2G3478557-0033029,347.8558,-0.3303,0.18000000715255737,0.3700000047683716,0.30000001192092896,0.3400000035762787,0.10999999940395355,25,109,0.5600000023841858,0.07999999821186066,0.3100000023841858,R,,1G347856-003297,G347.854-00.335,,,258.635,-39.2548,2187
2G3478610+0000968,347.861,0.0097,0.5,1.159999966621399,0.8399999737739563,1.0099999904632568,0.25999999046325684,20,61,0.6899999976158142,,0.28999999165534973,C,,1G347868+000126,G347.862+00.004,,,258.2836,-39.0514,2188
2G3478905+0004328,347.8906,0.0433,0.09000000357627869,0.4699999988079071,0.4099999964237213,0.4399999976158142,0.07999999821186066,15,97,0.49000000953674316,0.09000000357627869,0.38999998569488525,R,,1G347890+000432,G347.891+00.042,,,258.2709,-39.0077,2189
2G3479098+0005215,347.9098,0.0522,0.15000000596046448,0.4000000059604645,0.25999999046325684,0.3400000035762787,0.14000000059604645,83,78,0.7599999904632568,0.07999999821186066,0.5,R,,1G347910+000557,G347.908+00.051,,,258.2762,-38.987,2190
2G3479244+0050266,347.9245,0.5027,0.41999998688697815,1.7400000095367432,0.9599999785423279,1.399999976158142,0.25,62,14,0.8299999833106995,,0.17000000178813934,C,,,G347.931+00.492,,,257.82,-38.7096,2191
2G3479527+0025094,347.9527,0.2509,0.30000001192092896,1.0199999809265137,0.8199999928474426,0.9300000071525574,0.1599999964237213,41,78,0.5899999737739563,,0.15000000596046448,C,,,G347.955+00.249,,,258.1021,-38.8354,2192
2G3479792-0046395,347.9792,-0.464,0.5299999713897705,2.180000066757202,1.5800000429153442,1.899999976158142,0.30000001192092896,47,59,0.6899999976158142,,0.23000000417232513,C,,1G347977-004626,,,,258.8682,-39.2325,2193
2G3479891-0038050,347.9892,-0.3805,0.18000000715255737,0.8399999737739563,0.550000011920929,0.7099999785423279,0.09000000357627869,89,26,0.75,,0.12999999523162842,C,,,G347.996-00.380,,,258.7881,-39.1758,2194
2G3479896+0006139,347.9896,0.0614,0.7699999809265137,2.0,1.7300000190734863,1.8700000047683716,0.47999998927116394,108,124,0.5,0.2199999988079071,0.25999999046325684,R,,1G347989+000549,G347.990+00.048,,,258.3269,-38.917,2195
2G3480590+0024352,348.059,0.2435,0.2800000011920929,0.6299999952316284,0.550000011920929,0.5899999737739563,0.14000000059604645,69,154,0.47999998927116394,0.11999999731779099,0.23999999463558197,R,,1G348059+002450,G348.060+00.247,,,258.19,-38.7538,2196
2G3480948-0098487,348.0948,-0.9849,0.699999988079071,0.7400000095367432,0.6899999976158142,0.7200000286102295,0.2800000011920929,42,50,0.3499999940395355,,0.18000000715255737,C,,,G348.092-00.988,,,259.5037,-39.44,2197
2G3481124-0032801,348.1125,-0.328,0.05999999865889549,0.25,0.1899999976158142,0.2199999988079071,0.03999999910593033,1,56,0.6100000143051147,,0.12999999523162842,C,,,G348.113-00.328,,,258.8257,-39.045,2198
2G3481329+0027165,348.1329,0.2717,0.15000000596046448,0.6299999952316284,0.47999998927116394,0.5600000023841858,0.09000000357627869,66,62,0.6499999761581421,,0.1899999976158142,C,,1G348133+002704,G348.130+00.270,,,258.2165,-38.6775,2199
2G3481469+0025376,348.147,0.2538,0.10999999940395355,0.3799999952316284,0.3199999928474426,0.3499999940395355,0.1599999964237213,32,93,0.5299999713897705,0.20999999344348907,0.14000000059604645,R,,1G348148+002548,G348.148+00.256,,,258.2457,-38.6766,2200
2G3482565-0098002,348.2565,-0.98,0.9399999976158142,1.5199999809265137,1.149999976158142,1.350000023841858,0.5400000214576721,63,111,0.6600000262260437,0.30000001192092896,0.3100000023841858,R,,,G348.249-00.971,2.5,S6,259.619,-39.305,2201
2G3482572+0048076,348.2572,0.4808,0.9100000262260437,4.260000228881836,3.809999942779541,4.039999961853027,0.7699999809265137,28,97,0.44999998807907104,0.27000001072883606,0.5699999928474426,R,,1G348260+004774,G348.261+00.485,,S7,258.0938,-38.4539,2202
2G3482723-0013668,348.2724,-0.1367,0.05999999865889549,0.23000000417232513,0.12999999523162842,0.18000000715255737,0.009999999776482582,18,79,0.8399999737739563,,0.2800000011920929,C,,,G348.273-00.137,,,258.7457,-38.8035,2203
2G3483699+0014420,348.37,0.1442,0.3199999928474426,2.5999999046325684,1.8799999952316284,2.2699999809265137,0.3100000023841858,19,68,0.6899999976158142,,0.25999999046325684,C,,1G348354+001363,G348.369+00.142,,,258.5266,-38.5602,2204
2G3484089+0014895,348.409,0.1489,0.11999999731779099,0.6200000047683716,0.550000011920929,0.5899999737739563,0.10999999940395355,42,87,0.44999998807907104,0.27000001072883606,0.3799999952316284,R,,1G348407+001484,G348.409+00.148,,S5,258.5509,-38.5258,2205
2G3485358-0097327,348.5358,-0.9733,0.07000000029802322,0.8100000023841858,0.4399999976158142,0.6499999761581421,0.03999999910593033,35,5,0.8399999737739563,,0.2199999988079071,C,,,G348.533-00.973,1.899999976158142,,259.8189,-39.0726,2206
2G3485615-0100250,348.5616,-1.0025,0.3199999928474426,1.3700000047683716,1.2799999713897705,1.3300000429153442,0.18000000715255737,27,50,0.36000001430511475,,0.18000000715255737,C,,,G348.557-00.985,,,259.8688,-39.0682,2207
2G3487471+0028210,348.7471,0.2821,0.23999999463558197,3.4800000190734863,3.1700000762939453,3.3299999237060547,0.23000000417232513,9,58,0.4099999964237213,,0.25,C,,1G348746+002874,G348.770+00.282,,,258.6651,-38.1737,2208
2G3488312+0010441,348.8313,0.1044,0.05000000074505806,0.20999999344348907,0.20999999344348907,0.20999999344348907,0.05000000074505806,33,57,0.07000000029802322,,0.36000001430511475,C,,,G348.832+00.105,,,258.9112,-38.2088,2209
2G3488595-0017022,348.8595,-0.1702,0.09000000357627869,0.4099999964237213,0.3799999952316284,0.4000000059604645,0.05999999865889549,44,93,0.4099999964237213,0.20000000298023224,0.25,R,,1G348860-001698,G348.858-00.167,,,259.2169,-38.3452,2210
2G3488748+0008391,348.8748,0.0839,0.07999999821186066,0.38999998569488525,0.25999999046325684,0.33000001311302185,0.05000000074505806,135,32,0.7400000095367432,,0.23999999463558197,C,,1G348873+000849,G348.874+00.084,,,258.9646,-38.1853,2211
2G3488816-0017371,348.8816,-0.1737,0.07999999821186066,0.23999999463558197,0.14000000059604645,0.20000000298023224,0.019999999552965164,48,33,0.8100000023841858,,0.18000000715255737,C,,,G348.881-00.174,,,259.2369,-38.3292,2212
2G3489204-0000072,348.9204,-0.0007,0.07999999821186066,0.3199999928474426,0.28999999165534973,0.3100000023841858,0.05000000074505806,59,95,0.4399999976158142,,0.1599999964237213,C,,1G348920-000020,G348.919+00.001,,,259.086,-38.1973,2213
2G3489861+0016805,348.9861,0.1681,0.1599999964237213,0.7699999809265137,0.6499999761581421,0.7099999785423279,0.20000000298023224,58,60,0.5299999713897705,,0.1899999976158142,C,,1G348986+001678,G348.987+00.168,,,258.9598,-38.0458,2214
2G3490506+0009278,349.0506,0.0928,0.03999999910593033,0.2800000011920929,0.25999999046325684,0.27000001072883606,0.019999999552965164,44,73,0.4300000071525574,,0.30000001192092896,C,,1G349051+000925,G349.051+00.093,,S4,259.0852,-38.037,2215
2G3490903+0007443,349.0903,0.0744,0.44999998807907104,1.100000023841858,0.8600000143051147,0.9900000095367432,0.23999999463558197,30,84,0.6200000047683716,0.029999999329447746,0.4099999964237213,R,,1G349091+000756,G349.090+00.071,,S3,259.1334,-38.0154,2216
2G3491090-0077462,349.109,-0.7746,0.20999999344348907,0.7200000286102295,0.5199999809265137,0.6299999952316284,0.14000000059604645,49,24,0.6899999976158142,0.18000000715255737,0.14000000059604645,R,,1G349110-007745,G349.110-00.773,,,260.0311,-38.489,2217
2G3491133+0001052,349.1133,0.0105,0.07999999821186066,0.41999998688697815,0.3199999928474426,0.3700000047683716,0.05999999865889549,9,50,0.6399999856948853,,0.1599999964237213,C,,1G349115+000114,,,,259.2165,-38.0337,2218
2G3491134-0083074,349.1135,-0.8307,0.12999999523162842,0.5099999904632568,0.33000001311302185,0.4300000071525574,0.11999999731779099,24,67,0.7699999809265137,0.09000000357627869,0.18000000715255737,R,,1G349114-008306,G349.115-00.830,,,260.0932,-38.5174,2219
2G3491269+0001186,349.1269,0.0119,0.41999998688697815,0.5899999737739563,0.46000000834465027,0.5299999713897705,0.2199999988079071,12,101,0.6299999952316284,0.17000000178813934,0.25999999046325684,R,,1G349130+000142,G349.126+00.010,,,259.225,-38.0218,2220
2G3491690+0006761,349.169,0.0676,0.3799999952316284,3.509999990463257,2.4000000953674316,3.009999990463257,0.23000000417232513,120,107,0.7300000190734863,,0.15000000596046448,C,P,1G349161+000420,G349.185+00.046,,,259.1983,-37.9552,2221
2G3492068+0010280,349.2068,0.1028,0.2199999988079071,0.8999999761581421,0.6000000238418579,0.7599999904632568,0.14000000059604645,73,100,0.75,0.10000000149011612,0.10999999940395355,C,,1G349207+001055,G349.209+00.105,,,259.1897,-37.904,2222
2G3492123+0007710,349.2124,0.0771,0.30000001192092896,0.25,0.18000000715255737,0.2199999988079071,0.05999999865889549,29,101,0.6800000071525574,0.07999999821186066,0.09000000357627869,C,D,,G349.213+00.074,,,259.2204,-37.9143,2223
2G3492442+0010873,349.2443,0.1087,0.10000000149011612,0.25,0.14000000059604645,0.20000000298023224,0.05000000074505806,176,95,0.8399999737739563,0.14000000059604645,0.10999999940395355,R,,,G349.246+00.108,,,259.2112,-37.87,2224
2G3493309+0001789,349.331,0.0179,0.25,0.47999998927116394,0.3199999928474426,0.4099999964237213,0.10000000149011612,53,92,0.75,,0.3499999940395355,C,,1G349331+000185,G349.328+00.020,21.399999618530273,,259.3685,-37.8518,2225
2G3494082+0018767,349.4082,0.1877,0.05000000074505806,0.2800000011920929,0.23000000417232513,0.25,0.03999999910593033,65,107,0.5799999833106995,,0.27000001072883606,C,,,G349.407+00.188,18.100000381469727,,259.2497,-37.6906,2226
2G3494759+0011960,349.476,0.1196,0.14000000059604645,0.5099999904632568,0.3100000023841858,0.41999998688697815,0.10000000149011612,161,83,0.7900000214576721,0.14000000059604645,0.30000001192092896,R,,1G349476+001209,G349.477+00.119,,CS118,259.3695,-37.6747,2227
2G3497331+0017231,349.7332,0.1723,0.36000001430511475,0.9200000166893005,0.6800000071525574,0.8100000023841858,0.4000000059604645,36,62,0.6700000166893005,,0.17000000178813934,C,,1G349728+001723,G349.728+00.168,20.0,,259.5024,-37.4342,2228
2G3497776+0011709,349.7776,0.1171,0.11999999731779099,0.5,0.3799999952316284,0.44999998807907104,0.09000000357627869,15,76,0.6600000262260437,,0.4699999988079071,C,,1G349777+001167,G349.776+00.116,,CS117,259.5914,-37.4297,2229
2G3498122-0059828,349.8123,-0.5983,1.3200000524520874,4.119999885559082,3.5399999618530273,3.8399999141693115,0.7699999809265137,39,120,0.5099999904632568,0.36000001430511475,0.5899999737739563,R,,1G349814-005951,G349.814-00.625,,CS116 S1,260.3571,-37.8108,2230
2G3498624+0006910,349.8624,0.0691,0.8399999737739563,2.1600000858306885,1.25,1.7699999809265137,0.33000001311302185,107,53,0.8199999928474426,,0.17000000178813934,C,,,G349.860+00.062,,,259.7023,-37.388,2231
2G3498863+0013262,349.8864,0.1326,0.4300000071525574,2.2200000286102295,1.3200000524520874,1.8300000429153442,0.20000000298023224,100,57,0.8100000023841858,,0.1899999976158142,C,,1G349889+001407,G349.894+00.145,,,259.6543,-37.3318,2232
2G3498925+0024029,349.8925,0.2403,0.15000000596046448,0.41999998688697815,0.27000001072883606,0.3499999940395355,0.07999999821186066,156,103,0.7699999809265137,0.30000001192092896,0.23999999463558197,R,,1G349893+002412,,,CS115,259.548,-37.2649,2233
2G3499054+0016132,349.9055,0.1613,0.11999999731779099,0.4699999988079071,0.30000001192092896,0.38999998569488525,0.05999999865889549,17,76,0.7699999809265137,,0.20000000298023224,C,,1G349905+001614,G349.905+00.162,,,259.6386,-37.2997,2234
2G3499991+0042796,349.9992,0.428,0.2800000011920929,0.3400000035762787,0.27000001072883606,0.3100000023841858,0.14000000059604645,23,83,0.6000000238418579,0.15000000596046448,0.11999999731779099,R,,,G350.001+00.429,,CS113,259.4328,-37.0694,2235
2G3500006-0046387,350.0006,-0.4639,1.4299999475479126,4.679999828338623,4.119999885559082,4.409999847412109,0.75,170,52,0.4699999988079071,,0.20999999344348907,C,,1G350004-004409,G349.981-00.450,,,260.3529,-37.5795,2236
2G3500903+0009052,350.0903,0.0905,0.2800000011920929,0.5,0.2800000011920929,0.4000000059604645,0.10000000149011612,3,16,0.8199999928474426,,0.2199999988079071,C,,,G350.092+00.087,,,259.8447,-37.1891,2237
2G3500949+0010832,350.095,0.1083,0.03999999910593033,0.25,0.17000000178813934,0.20999999344348907,0.029999999329447746,57,13,0.7300000190734863,,0.25999999046325684,C,,,G350.094+00.107,,,259.8298,-37.1751,2238
2G3501052+0003609,350.1052,0.0361,0.11999999731779099,0.9900000095367432,0.5,0.7900000214576721,0.07000000029802322,52,55,0.8600000143051147,,0.14000000059604645,C,,,G350.112+00.036,,,259.9114,-37.2081,2239
2G3501054+0006472,350.1055,0.0647,0.05999999865889549,0.20999999344348907,0.12999999523162842,0.18000000715255737,0.029999999329447746,94,54,0.800000011920929,,0.2199999988079071,C,,,G350.105+00.064,,,259.8822,-37.1915,2240
2G3501160+0012729,350.1161,0.1273,0.09000000357627869,0.2199999988079071,0.14000000059604645,0.1899999976158142,0.05000000074505806,58,73,0.7599999904632568,,0.2199999988079071,C,,,G350.117+00.126,,,259.8255,-37.1469,2241
2G3501263+0006996,350.1263,0.07,0.3799999952316284,0.5899999737739563,0.4000000059604645,0.5099999904632568,0.20000000298023224,158,129,0.7400000095367432,0.18000000715255737,0.1599999964237213,R,,1G350127+000699,G350.127+00.069,,CS112,259.8917,-37.1714,2242
2G3501756+0001626,350.1757,0.0163,0.05999999865889549,0.25,0.23000000417232513,0.23999999463558197,0.05999999865889549,14,96,0.44999998807907104,0.20999999344348907,0.27000001072883606,R,,,G350.174+00.015,,CS111,259.9825,-37.1616,2243
2G3501963+0001328,350.1964,0.0133,0.3700000047683716,1.1799999475479126,1.0,1.090000033378601,0.20999999344348907,34,90,0.5299999713897705,,0.20000000298023224,C,,1G350195+000147,G350.201+00.013,,,260.0004,-37.1464,2244
2G3502439+0065684,350.2439,0.6568,1.4900000095367432,4.730000019073486,3.0899999141693115,4.0,1.6799999475479126,73,95,0.7599999904632568,,0.17000000178813934,C,,,G350.240+00.654,,,259.3758,-36.7376,2245
2G3502506-0096325,350.2507,-0.9633,1.159999966621399,2.4600000381469727,1.840000033378601,2.1700000762939453,0.7200000286102295,60,102,0.6600000262260437,0.23000000417232513,0.10999999940395355,R,,,G350.253-00.939,,,261.0513,-37.6561,2246
2G3502782-0030301,350.2783,-0.303,0.20999999344348907,1.159999966621399,0.9300000071525574,1.0499999523162842,0.1599999964237213,26,91,0.6000000238418579,,0.17000000178813934,C,,1G350280-003033,G350.276-00.301,,,260.3852,-37.2596,2247
2G3502837-0051659,350.2838,-0.5166,0.07000000029802322,0.4699999988079071,0.3100000023841858,0.4000000059604645,0.05000000074505806,123,74,0.75,,0.15000000596046448,C,,1G350284-005160,G350.283-00.516,,,260.6102,-37.3764,2248
2G3503256-0000697,350.3256,-0.007,0.1599999964237213,0.699999988079071,0.5600000023841858,0.6299999952316284,0.17000000178813934,19,100,0.6000000238418579,0.18000000715255737,0.20000000298023224,R,,1G350325-000092,G350.325-00.008,,CS107,260.1139,-37.052,2249
2G3503264+0009112,350.3265,0.0911,0.15000000596046448,0.9300000071525574,0.8299999833106995,0.8799999952316284,0.10000000149011612,50,49,0.44999998807907104,,0.38999998569488525,C,,1G350327+000925,G350.328+00.090,,CS106,260.0138,-36.9952,2250
2G3503308+0015205,350.3308,0.1521,0.27000001072883606,1.6200000047683716,1.100000023841858,1.3899999856948853,0.23000000417232513,29,67,0.7300000190734863,0.14000000059604645,0.07999999821186066,R,,,G350.340+00.164,,CS105,259.9542,-36.9567,2251
2G3503952-0005835,350.3952,-0.0583,0.07000000029802322,0.3199999928474426,0.25999999046325684,0.28999999165534973,0.11999999731779099,28,122,0.550000011920929,0.20000000298023224,0.1599999964237213,R,,1G350395-000604,G350.395-00.058,,CS104,260.2165,-37.0241,2252
2G3504036+0102891,350.4036,1.0289,1.5800000429153442,4.650000095367432,3.690000057220459,4.199999809265137,0.9100000262260437,157,59,0.6100000143051147,0.03999999910593033,0.15000000596046448,R,,,G350.401+01.037,,,259.113,-36.392,2253
2G3504695-0037856,350.4695,-0.3786,0.2199999988079071,2.1500000953674316,1.809999942779541,1.9900000095367432,0.2199999988079071,62,70,0.5400000214576721,,0.2800000011920929,C,,1G350467-003797,G350.455-00.385,,,260.5997,-37.1452,2254
2G3504814+0094910,350.4814,0.9491,0.12999999523162842,0.6200000047683716,0.5099999904632568,0.5699999928474426,0.10999999940395355,173,104,0.5600000023841858,0.25999999046325684,0.27000001072883606,R,,1G350482+009505,G350.482+00.951,,CS103,259.2498,-36.3748,2255
2G3505314-0034437,350.5314,-0.3444,0.6200000047683716,0.550000011920929,0.3700000047683716,0.4699999988079071,0.28999999165534973,179,63,0.7400000095367432,0.14000000059604645,0.07999999821186066,R,,,G350.535-00.346,,,260.6084,-37.0748,2256
2G3505857-0007436,350.5857,-0.0744,0.9399999976158142,1.9500000476837158,1.6200000047683716,1.7899999618530273,0.4699999988079071,162,102,0.550000011920929,0.07999999821186066,0.4699999988079071,R,,1G350585-000744,G350.582-00.074,,CS101,260.3688,-36.8767,2257
2G3506165+0093176,350.6165,0.9318,1.25,6.230000019073486,4.340000152587891,5.369999885559082,0.8399999737739563,84,114,0.7200000286102295,0.10000000149011612,0.27000001072883606,R,,1G350621+009387,G350.617+00.984,,,259.3643,-36.2746,2258
2G3506739+0083803,350.6739,0.838,0.10000000149011612,0.550000011920929,0.47999998927116394,0.5199999809265137,0.05999999865889549,19,63,0.5,,0.30000001192092896,C,,1G350669+008395,G350.675+00.832,,CS100,259.5004,-36.2818,2259
2G3507082+0099881,350.7083,0.9988,0.27000001072883606,0.8199999928474426,0.699999988079071,0.7599999904632568,0.33000001311302185,30,85,0.5099999904632568,0.15000000596046448,0.12999999523162842,R,,,G350.707+00.999,,CS98,259.3622,-36.161,2260
2G3507163+0104380,350.7163,1.0438,0.3700000047683716,0.3799999952316284,0.3700000047683716,0.3799999952316284,0.12999999523162842,170,88,0.28999999165534973,0.09000000357627869,0.07999999821186066,C,,,G350.716+01.044,,CS97,259.3224,-36.1284,2261
2G3507297+0055859,350.7297,0.5586,3.3399999141693115,6.699999809265137,4.269999980926514,5.619999885559082,1.059999942779541,27,149,0.7699999809265137,0.05999999865889549,0.28999999165534973,R,,1G350783+005976,G350.710+00.641,,,259.824,-36.3969,2262
2G3507627-0027189,350.7627,-0.2719,1.1299999952316284,5.489999771118164,4.519999980926514,5.03000020980835,0.8199999928474426,53,79,0.5699999928474426,0.15000000596046448,0.5400000214576721,R,,1G350767-002698,G350.767-00.274,,,260.6976,-36.8431,2263
2G3507696-0007643,350.7697,-0.0764,0.029999999329447746,0.33000001311302185,0.25999999046325684,0.30000001192092896,0.029999999329447746,33,63,0.6000000238418579,,0.33000001311302185,C,,1G350769-000781,G350.769-00.079,,CS96,260.5015,-36.7265,2264
2G3508514-0004147,350.8515,-0.0415,0.14000000059604645,0.38999998569488525,0.30000001192092896,0.3499999940395355,0.09000000357627869,180,108,0.6499999761581421,0.10999999940395355,0.2199999988079071,R,,1G350852-000436,G350.850-00.040,,,260.5236,-36.6393,2265
2G3508844+0072947,350.8844,0.7295,0.1899999976158142,0.6700000166893005,0.5199999809265137,0.6000000238418579,0.1899999976158142,19,94,0.6200000047683716,0.12999999523162842,0.12999999523162842,R,,1G350884+007300,G350.889+00.728,,CS95,259.7605,-36.1721,2266
2G3509512+0036466,350.9512,0.3647,1.1799999475479126,2.700000047683716,2.2100000381469727,2.4700000286102295,0.7300000190734863,33,85,0.5699999928474426,,0.14000000059604645,C,,,G350.958+00.358,,,260.1788,-36.3262,2267
